FECHA,DEPARTAMENTO,MUNICIPIO,DIA,HORA,BARRIO,ZONA,CLASE SITIO,ARMA EMPLEADA,MOVIL AGRESOR,MOVIL VICTIMA,EDAD,GENERO,ESTADO CIVIL,PAIS NACIMIENTO,CLASE EMPLEADO,ESCOLARIDAD,CODIGO DANE
09/09/2018 12:00:00 AM,NARIÑO,CUASPUD,DOMINGO,16:30:00,VDA SAN FRANCISCO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,PRIMARIA,52224000.0
09/09/2018 12:00:00 AM,NARIÑO,PASTO (CT),DOMINGO,2:55:00,SAN MIGUEL,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,64.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,52001000.0
09/09/2018 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,DOMINGO,7:10:00,CORREGIMIENTO CHILVI,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,PRIMARIA,52835000.0
09/09/2018 12:00:00 AM,NARIÑO,SAN LORENZO,DOMINGO,1:40:00,VEREDA ARMENIA,RURAL,"BARES, CANTINAS Y SIMILARES",ARMA BLANCA / CORTOPUNZANTE,BICICLETA,A PIE,25.0,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,SECUNDARIA,52687000.0
09/09/2018 12:00:00 AM,NARIÑO,TAMINANGO,DOMINGO,18:50:00,VDA CABRERA,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,68.0,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,PRIMARIA,52786000.0
09/09/2018 12:00:00 AM,QUINDÍO,MONTENEGRO,DOMINGO,20:15:00,TURBAY AYALA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,25.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,63470000.0
09/09/2018 12:00:00 AM,QUINDÍO,PIJAO,DOMINGO,15:40:00,VDA.LA MAIZENA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,54.0,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,SECUNDARIA,63548000.0
09/09/2018 12:00:00 AM,SUCRE,SAN PEDRO,DOMINGO,19:15:00,CASERIO BAJO LA ALEGRIA,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,33.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,PRIMARIA,70717000.0
09/09/2018 12:00:00 AM,VALLE,ANDALUCÍA,DOMINGO,0:12:00,VIA ANDALUCIA - TULUA,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,CONDUCTOR VEHICULO,41.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76036000.0
09/09/2018 12:00:00 AM,VALLE,CALI (CT),DOMINGO,0:31:00,RICARDO BALCAZAR E13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76001000.0
09/09/2018 12:00:00 AM,VALLE,CANDELARIA,DOMINGO,23:20:00,VIA CANDELARIA JUANCHITO (23-S-6-1),RURAL,CARRETERA,ARMA BLANCA / CORTOPUNZANTE,A PIE,CONDUCTOR MOTOCICLETA,25.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,76130000.0
09/09/2018 12:00:00 AM,VALLE,EL CERRITO,DOMINGO,1:40:00,CINCUENTENARIO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,8.0,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,PRIMARIA,76248000.0
09/09/2018 12:00:00 AM,VALLE,EL CERRITO,DOMINGO,1:40:00,CINCUENTENARIO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76248000.0
09/09/2018 12:00:00 AM,VALLE,PRADERA,DOMINGO,12:01:00,EL BERLIN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76563000.0
09/09/2018 12:00:00 AM,VALLE,TULUÁ,DOMINGO,16:06:00,Las Delicias,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,45.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76834000.0
10/09/2018 12:00:00 AM,ANTIOQUIA,BETANIA,LUNES,9:44:00,LAS ANIMAS,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,39.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,SECUNDARIA,5091000.0
10/09/2018 12:00:00 AM,ANTIOQUIA,JARDÍN,LUNES,1:00:00,CARAMANTA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23.0,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,5364000.0
10/09/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),LUNES,14:07:00,EL SOCORRO C-13,URBANA,INTERIOR VEHICULO SERVICIO PUBLICO,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR TAXI,20.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,5001000.0
10/09/2018 12:00:00 AM,ANTIOQUIA,PUERTO TRIUNFO,LUNES,7:30:00,SAN MIGUEL,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,18.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,ANALFABETA,5591000.0
10/09/2018 12:00:00 AM,ANTIOQUIA,PUERTO TRIUNFO,LUNES,7:30:00,SAN MIGUEL,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,40.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,PRIMARIA,5591000.0
10/09/2018 12:00:00 AM,ANTIOQUIA,RIONEGRO,LUNES,21:45:00,BELCHITE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16.0,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,5615000.0
10/09/2018 12:00:00 AM,ANTIOQUIA,SOPETRÁN,LUNES,6:00:00,GUAYABAL,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,22.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,5761000.0
10/09/2018 12:00:00 AM,ANTIOQUIA,VALDIVIA,LUNES,12:00:00,PUERTO RAUDAL,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,51.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,5854000.0
10/09/2018 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),LUNES,1:00:00,SOL TERESA DE CALCUTA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,28.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,13001000.0
10/09/2018 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),LUNES,20:40:00,NELSON MANDELA,RURAL,TROCHA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,54.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,13001000.0
10/09/2018 12:00:00 AM,CALDAS,MANIZALES (CT),LUNES,20:30:00,COMUNEROS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,15.0,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,SECUNDARIA,17001000.0
10/09/2018 12:00:00 AM,CALDAS,PENSILVANIA,LUNES,8:45:00,VDA ARBOLEDA,RURAL,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,30.0,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,PRIMARIA,17541000.0
10/09/2018 12:00:00 AM,CAQUETÁ,FLORENCIA (CT),LUNES,3:00:00,ALTOS DEL CAPRI,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,41.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,18001000.0
10/09/2018 12:00:00 AM,CHOCÓ,MEDIO BAUDÓ,LUNES,0:00:00,LA SALIDA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,44.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,27430000.0
10/09/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),LUNES,5:30:00,PATIO BONITO I E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,BICICLETA,31.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,11001000.0
10/09/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),LUNES,13:38:00,VEREDA TIBAQUE E-4,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,SECUNDARIA,11001000.0
10/09/2018 12:00:00 AM,CUNDINAMARCA,EL PEÑÓN,LUNES,10:00:00,VER. PEÑONCITO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,65.0,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,PRIMARIA,25258000.0
10/09/2018 12:00:00 AM,HUILA,NEIVA (CT),LUNES,19:05:00,LAS PALMAS ETAPA II,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,41001000.0
10/09/2018 12:00:00 AM,NORTE DE SANTANDER,EL ZULIA,LUNES,1:30:00,SITIO LA MILAGROSA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,54261000.0
10/09/2018 12:00:00 AM,NORTE DE SANTANDER,OCAÑA,LUNES,22:15:00,BARRIO CRISTO REY,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,54498000.0
10/09/2018 12:00:00 AM,QUINDÍO,ARMENIA (CT),LUNES,20:55:00,JUBILEO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,63001000.0
10/09/2018 12:00:00 AM,RISARALDA,DOSQUEBRADAS,LUNES,22:45:00,SANTA TERESITA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,49.0,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,SECUNDARIA,66170000.0
10/09/2018 12:00:00 AM,VALLE,BUENAVENTURA,LUNES,0:10:00,LAS AMERICAS,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23.0,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,76109000.0
10/09/2018 12:00:00 AM,VALLE,CALI (CT),LUNES,18:00:00,SANTA ISABEL E19,URBANA,PARQUEADERO,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,49.0,MASCULINO,SEPARADO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,76001000.0
10/09/2018 12:00:00 AM,VALLE,CALI (CT),LUNES,4:45:00,MARIANO RAMOS E16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76001000.0
10/09/2018 12:00:00 AM,VALLE,CALI (CT),LUNES,0:52:00,VALLADO E15,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,31.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76001000.0
10/09/2018 12:00:00 AM,VALLE,CALI (CT),LUNES,21:08:00,PUERTAS DEL SOL E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17.0,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,SECUNDARIA,76001000.0
10/09/2018 12:00:00 AM,VALLE,JAMUNDÍ,LUNES,0:30:00,CGTO VILLAPAZ (24-S-01),RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,76364000.0
10/09/2018 12:00:00 AM,VALLE,LA VICTORIA,LUNES,10:45:00,OCCIDENTAL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,24.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,SECUNDARIA,76403000.0
10/09/2018 12:00:00 AM,VALLE,PALMIRA,LUNES,7:20:00,CGTO ROZO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,51.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76520000.0
10/09/2018 12:00:00 AM,VALLE,YUMBO,LUNES,17:06:00,LA ESTANCIA E25,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,SECUNDARIA,76892000.0
11/09/2018 12:00:00 AM,ANTIOQUIA,FREDONIA,MARTES,19:15:00,TRAVESIAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,5282000.0
11/09/2018 12:00:00 AM,ANTIOQUIA,ITUANGO,MARTES,7:00:00,SANTA LUCIA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,5361000.0
11/09/2018 12:00:00 AM,ANTIOQUIA,JARDÍN,MARTES,18:40:00,LA CASIANA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,35.0,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,SECUNDARIA,5364000.0
11/09/2018 12:00:00 AM,ANTIOQUIA,JARDÍN,MARTES,18:40:00,LA CASIANA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,57.0,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,PRIMARIA,5364000.0
11/09/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),MARTES,10:06:00,TOSCANA C-5,URBANA,RIOS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,5001000.0
11/09/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),MARTES,23:26:00,PEDREGAL C-6,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,5001000.0
11/09/2018 12:00:00 AM,ANTIOQUIA,SABANETA,MARTES,8:07:00,RESTREPO NARANJO,URBANA,FRENTE EMPRESA - VIA PUBLICA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,34.0,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,5631000.0
11/09/2018 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),MARTES,21:20:00,PASADENA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,8001000.0
11/09/2018 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),MARTES,12:20:00,OLAYA HERRERA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,43.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,13001000.0
11/09/2018 12:00:00 AM,CESAR,EL COPEY,MARTES,5:00:00,EL BOSQUE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,NO REPORTADO,A PIE,42.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,SECUNDARIA,20238000.0
11/09/2018 12:00:00 AM,CHOCÓ,ISTMINA,MARTES,6:40:00,EDUARDO SANTO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33.0,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,27361000.0
11/09/2018 12:00:00 AM,CHOCÓ,MEDIO ATRATO,MARTES,17:00:00,RIO CABI,RURAL,RIOS,ARMA DE FUEGO,A PIE,A PIE,32.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,27425000.0
11/09/2018 12:00:00 AM,CÓRDOBA,MONTELÍBANO,MARTES,6:30:00,SAN LUIS,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,68.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,23466000.0
11/09/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),MARTES,3:00:00,EL MUELLE E-10,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26.0,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,11001000.0
11/09/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),MARTES,14:20:00,RESTREPO E-15,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,61.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,PRIMARIA,11001000.0
11/09/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),MARTES,10:11:00,SOTAVENTO E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,15.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,SECUNDARIA,11001000.0
11/09/2018 12:00:00 AM,CUNDINAMARCA,CAJICÁ,MARTES,21:45:00,EL PRADO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,25126000.0
11/09/2018 12:00:00 AM,CUNDINAMARCA,LA MESA,MARTES,13:00:00,VER.LAGUNAS,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,34.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,SECUNDARIA,25386000.0
11/09/2018 12:00:00 AM,CUNDINAMARCA,LA MESA,MARTES,13:30:00,VER.LAGUNAS,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,27.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,25386000.0
11/09/2018 12:00:00 AM,CUNDINAMARCA,LA MESA,MARTES,13:30:00,VER.LAGUNAS,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,29.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,25386000.0
11/09/2018 12:00:00 AM,CUNDINAMARCA,LA MESA,MARTES,13:30:00,VER.LAGUNAS,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,42.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,25386000.0
11/09/2018 12:00:00 AM,META,LA MACARENA,MARTES,2:00:00,VEREDA SAN JUAN DE LOZADA,RURAL,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,31.0,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,SECUNDARIA,50350000.0
11/09/2018 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),MARTES,19:20:00,BARRIO OSPINA PEREZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,NO REPORTADO,38.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,54001000.0
11/09/2018 12:00:00 AM,RISARALDA,PEREIRA (CT),MARTES,6:15:00,COROCITO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,66001000.0
11/09/2018 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),MARTES,8:45:00,CENTRAL DE ABASTOS,URBANA,FRENTE RESTAURANTE,ARMA DE FUEGO,A PIE,A PIE,51.0,FEMENINO,SOLTERO,COLOMBIA,COMERCIANTE,PRIMARIA,68001000.0
11/09/2018 12:00:00 AM,SUCRE,GALERAS,MARTES,22:20:00,SECTOR PELINKU,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,42.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,PRIMARIA,70235000.0
11/09/2018 12:00:00 AM,VALLE,CALI (CT),MARTES,20:20:00,MANUELA BELTRAN E14,URBANA,PANADERIAS,ARMA DE FUEGO,A PIE,A PIE,25.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,76001000.0
11/09/2018 12:00:00 AM,VALLE,CALI (CT),MARTES,20:40:00,SIETE DE AGOSTO E7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,76001000.0
11/09/2018 12:00:00 AM,VAUPÉS,MITÚ (CT),MARTES,11:00:00,VEREDA ARARA,RURAL,ZONA SELVÁTICA,ARMA DE FUEGO,A PIE,A PIE,34.0,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,SECUNDARIA,97001000.0
12/09/2018 12:00:00 AM,ANTIOQUIA,APARTADÓ,MIERCOLES,0:02:00,POLICARPA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,5045000.0
12/09/2018 12:00:00 AM,ANTIOQUIA,CÁCERES,MIERCOLES,8:00:00,BEJUQUILLO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,28.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO POLICIAL,TECNICO,5120000.0
12/09/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),MIERCOLES,0:28:00,ANTONIO NARIÑO C-13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,5001000.0
12/09/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),MIERCOLES,13:13:00,PALERMO  C-4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,42.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,5001000.0
12/09/2018 12:00:00 AM,ANTIOQUIA,SEGOVIA,MIERCOLES,11:00:00,FRAGUAS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,36.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,5736000.0
12/09/2018 12:00:00 AM,ANTIOQUIA,SEGOVIA,MIERCOLES,11:00:00,FRAGUAS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,56.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,PRIMARIA,5736000.0
12/09/2018 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),MIERCOLES,20:20:00,POLICARPA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,42.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,13001000.0
12/09/2018 12:00:00 AM,CALDAS,CHINCHINÁ,MIERCOLES,17:20:00,VDA. LA FLORESTA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,48.0,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,ANALFABETA,17174000.0
12/09/2018 12:00:00 AM,CAUCA,CAJIBÍO,MIERCOLES,22:47:00,PATIO BONITO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24.0,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,SECUNDARIA,19130000.0
12/09/2018 12:00:00 AM,CAUCA,MERCADERES,MIERCOLES,6:45:00,VDA TABLONES ALTOS,RURAL,LOTE BALDIO,ARMA DE FUEGO,A PIE,A PIE,22.0,FEMENINO,SOLTERO,COLOMBIA,AGRICULTOR,SECUNDARIA,19450000.0
12/09/2018 12:00:00 AM,CÓRDOBA,MONTERÍA (CT),MIERCOLES,12:00:00,LA GLORIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23.0,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,SECUNDARIA,23001000.0
12/09/2018 12:00:00 AM,CÓRDOBA,MONTERÍA (CT),MIERCOLES,22:10:00,VEREDA PLAZA HORMIGA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,34.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,23001000.0
12/09/2018 12:00:00 AM,CÓRDOBA,TIERRALTA,MIERCOLES,13:30:00,NUEVO ORIENTE,URBANA,LOCAL COMERCIAL,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,23807000.0
12/09/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),MIERCOLES,0:05:00,LAS MARGARITAS E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,11001000.0
